,1. open,2. high,3. low,4. close,5. volume,MACD,MACD_Hist,MACD_Signal,RSI,WILLR,ADX,MOM
2009-04-30,104.55,106.05,102.85,103.21,10654500.0,1.8807,-0.0951,1.9758,60.3656,-29.5525,19.2066,1.78
2009-04-29,101.98,105.0,101.67,104.04,9783700.0,1.8607,-0.1388,1.9996,63.0986,-11.215,18.0896,5.19
2009-04-28,99.36,102.73,99.25,101.94,11110500.0,1.7238,-0.3105,2.0343,58.7063,-25.876,17.2126,2.67
2009-04-27,99.61,101.69,99.29,99.95,8611400.0,1.7377,-0.3742,2.1119,53.8754,-52.6954,17.0665,0.0
2009-04-24,101.17,101.58,99.5,100.08,10157500.0,1.9328,-0.2727,2.2055,54.2605,-50.9434,17.325,-1.62
2009-04-23,102.65,102.78,99.8,101.42,9440400.0,2.1405,-0.1332,2.2736,58.245,-32.8841,17.4923,0.23
2009-04-22,101.17,103.86,101.06,102.55,12120000.0,2.2379,-0.069,2.3069,61.7985,-17.655,17.5209,3.8
2009-04-21,98.41,102.48,98.2,102.31,15226700.0,2.2148,-0.1094,2.3242,61.3333,-5.0287,16.9073,0.75
2009-04-20,100.29,101.1899,99.21,100.43,12524700.0,2.1774,-0.1741,2.3516,57.575,-28.5531,16.6961,-1.79
2009-04-17,101.18,102.04,99.69,101.27,10214200.0,2.2895,-0.1056,2.3951,59.9944,-12.7993,16.9203,0.45
2009-04-16,99.74,101.92,99.18,101.43,9259500.0,2.3137,-0.1078,2.4215,60.4436,-11.326,16.935,3.82
2009-04-15,98.23,99.06,96.44,98.85,8164200.0,2.2947,-0.1537,2.4484,55.4485,-35.0829,16.9897,1.96
2009-04-14,99.08,99.95,98.27,99.27,6276700.0,2.4997,0.0128,2.4869,56.5276,-31.2155,18.0446,4.75
2009-04-13,100.28,101.65,99.04,99.95,7797200.0,2.6822,0.1986,2.4837,58.2312,-24.954,18.3773,5.8
2009-04-09,102.01,102.45,100.25,101.7,8013700.0,2.807,0.373,2.434,62.7504,-8.8398,18.3757,2.92
2009-04-08,99.45,101.55,99.0,101.19,7285200.0,2.7472,0.4064,2.3408,61.9513,-13.5359,17.7925,3.24
2009-04-07,100.1725,100.5,98.52,98.75,8768400.0,2.6829,0.4437,2.2391,57.9431,-35.0673,17.4272,0.45
2009-04-06,100.9,101.85,100.0,101.56,8819800.0,2.8101,0.6819,2.1282,65.2993,-8.3019,17.3472,2.85
2009-04-03,99.73,102.66,99.71,102.22,10962900.0,2.6456,0.6879,1.9577,67.1589,-3.3208,16.5872,9.71
2009-04-02,99.15,101.99,98.38,100.82,16219000.0,2.33,0.5442,1.7858,65.2073,-9.3005,15.7687,8.16
2009-04-01,96.13,98.0,95.7,97.61,12212900.0,2.0357,0.386,1.6497,60.1677,-21.2867,15.0536,5.66
2009-03-31,94.96,98.66,94.85,96.89,14553700.0,1.9574,0.4042,1.5532,58.9286,-24.0097,15.4175,3.98
2009-03-30,92.0,94.74,91.8,94.52,10964000.0,1.9022,0.4501,1.4522,54.6133,-40.6393,15.8094,3.3
2009-03-27,95.99,96.0,92.75,94.15,15745200.0,2.0455,0.7058,1.3397,53.9113,-35.2035,16.4401,3.79
2009-03-26,98.47,99.2,97.75,98.78,11434600.0,2.2362,1.0731,1.1632,65.7233,-6.4133,17.4542,8.38
2009-03-25,98.47,99.86,96.09,97.95,12017000.0,1.9758,1.0808,0.8949,64.4258,-11.342,16.8208,9.33
2009-03-24,97.69,99.55,97.52,98.3,9346700.0,1.6991,1.0744,0.6247,65.3951,-7.562,16.1386,11.05
2009-03-23,93.7,98.71,93.7,98.71,12407200.0,1.2856,0.9295,0.3561,66.4831,-0.0,14.6338,15.23
2009-03-20,93.16,95.0,92.18,92.51,12193900.0,0.6974,0.5736,0.1238,56.2662,-20.7846,13.2378,6.7
2009-03-19,93.08,93.35,91.51,92.66,9899300.0,0.5677,0.5874,-0.0197,56.6541,-6.6796,12.9184,5.18
2009-03-18,89.41,92.9,89.41,91.95,17954300.0,0.3787,0.5452,-0.1665,55.2994,-12.963,13.2379,2.46
2009-03-17,91.11,92.91,90.45,92.91,11489700.0,0.2042,0.507,-0.3028,57.558,-3.6062,13.7726,5.14
2009-03-16,91.34,93.0,90.54,91.22,11793700.0,-0.1192,0.3104,-0.4296,54.5216,-19.7507,13.8423,2.17
2009-03-13,90.4,90.65,89.29,90.36,9111900.0,-0.3581,0.149,-0.5072,52.9304,-27.9962,13.8741,-1.67
2009-03-12,88.59,90.6,87.49,90.4,11829200.0,-0.5704,-0.026,-0.5444,53.0105,-27.6127,14.8267,1.43
2009-03-11,87.51,89.54,86.72,88.62,11823900.0,-0.837,-0.2991,-0.5379,49.876,-44.6788,15.8733,2.72
2009-03-10,85.11,87.25,83.64,87.25,15914800.0,-0.984,-0.5209,-0.4631,47.3667,-57.814,16.7563,0.85
2009-03-09,84.7,86.8,83.02,83.48,13151800.0,-1.0178,-0.6849,-0.3329,39.6462,-93.9597,16.6735,-0.89
2009-03-06,87.47,88.25,83.81,85.81,15186000.0,-0.6622,-0.5005,-0.1617,43.2904,-71.6203,16.3663,-2.98
2009-03-05,88.13,90.16,87.02,87.48,14930100.0,-0.436,-0.3994,-0.0366,46.1114,-62.4493,16.2846,-1.45
2009-03-04,88.97,91.24,87.602,89.49,15391700.0,-0.311,-0.3743,0.0633,49.7333,-46.2348,17.3525,-2.02
2009-03-03,90.16,90.18,87.19,87.77,13744100.0,-0.3515,-0.5084,0.1569,46.3871,-61.9195,18.6348,-2.9
2009-03-02,91.17,91.9,88.75,89.05,15231700.0,-0.223,-0.507,0.2839,48.6238,-55.6192,19.6893,-4.79
2009-02-27,88.01,93.28,88.01,92.03,21311200.0,-0.1861,-0.5968,0.4107,54.2823,-35.0318,20.9711,-3.04
2009-02-26,87.0,90.2,86.33,88.97,17423200.0,-0.4397,-0.9996,0.5599,48.5763,-57.0526,22.3515,-6.19
2009-02-25,86.0,87.12,82.85,85.9,12646400.0,-0.4454,-1.2552,0.8098,41.8104,-78.5965,23.0652,-7.37
2009-02-24,84.42,87.08,84.1,86.4,12915300.0,-0.1336,-1.2573,1.1236,42.6592,-82.3077,22.2485,-10.42
2009-02-23,89.3,89.33,84.19,84.37,13509600.0,0.2153,-1.2226,1.4379,37.9067,-98.6057,21.7453,-11.77
2009-02-20,88.05,89.9,87.34,88.79,12400700.0,0.8643,-0.8793,1.7436,45.5375,-85.1434,21.2305,-3.62
2009-02-19,91.69,92.16,88.45,88.93,12622700.0,1.23,-0.7334,1.9634,45.8087,-94.4509,21.7328,-3.9
2009-02-18,91.17,92.25,90.4406,91.51,8492600.0,1.6646,-0.4821,2.1467,51.0074,-75.4386,22.7135,-1.97
2009-02-17,91.73,92.49,90.5,90.67,8903500.0,1.9325,-0.3348,2.2673,49.2668,-86.7746,24.2722,-0.26
2009-02-13,94.79,95.18,93.57,93.84,6742400.0,2.3318,-0.0192,2.351,56.2729,-43.9946,25.9234,2.19
2009-02-12,94.41,95.2,92.2,95.07,9917700.0,2.4847,0.129,2.3558,59.3119,-26.781,26.1088,2.56
2009-02-11,93.48,95.77,93.0,95.16,10765700.0,2.5186,0.1951,2.3235,59.5303,-20.8827,26.3085,0.34
2009-02-10,95.58,96.82,92.96,93.27,13541300.0,2.516,0.2412,2.2747,56.3991,-41.2271,26.0733,1.61
2009-02-09,95.93,96.98,94.72,96.82,8165800.0,2.6685,0.4541,2.2144,65.1972,-2.5225,25.8199,5.22
2009-02-06,92.51,97.1,91.65,96.14,13055900.0,2.4629,0.362,2.1009,64.204,-6.2581,24.564,6.65
2009-02-05,92.13,93.2,91.22,92.41,11622900.0,2.2339,0.2235,2.0104,58.1156,-19.1958,23.2115,2.34
2009-02-04,93.74,94.91,91.82,92.83,10189800.0,2.289,0.3344,1.9545,59.1679,-16.0091,22.7903,1.41
2009-02-03,91.07,93.73,90.16,93.48,8864500.0,2.2831,0.4122,1.8709,60.7485,-11.0774,21.9965,11.5
2009-02-02,90.6,91.86,89.69,90.93,9926400.0,2.1763,0.4084,1.7679,56.5169,-30.4249,21.4862,6.01
2009-01-30,92.23,93.48,91.25,91.65,9617000.0,2.2679,0.6022,1.6658,58.1608,-24.9621,21.5372,7.53
2009-01-29,93.58,94.58,92.02,92.51,9233500.0,2.2786,0.7633,1.5152,60.0997,-18.437,20.7318,9.32
2009-01-28,92.7,94.94,91.91,94.82,13407200.0,2.1714,0.8471,1.3244,65.5502,-0.9105,19.4145,9.48
2009-01-27,91.77,91.97,90.5,91.66,8720800.0,1.7679,0.6553,1.1126,61.0649,-9.2576,17.996,5.95
2009-01-26,89.77,92.67,89.52,91.6,9840800.0,1.5489,0.6001,0.9488,60.9753,-9.8075,17.2944,6.9
2009-01-23,88.4,90.7,87.81,89.49,10253700.0,1.253,0.4542,0.7987,57.8051,-21.4431,16.5388,2.31
2009-01-22,89.83,90.74,88.11,90.07,12350700.0,1.0719,0.3867,0.6852,59.0291,-15.5488,16.34,2.28
