,1. open,2. high,3. low,4. close,5. volume,MACD,MACD_Signal,MACD_Hist,RSI,WILLR,ADX,MOM
2001-07-03,84.6,85.15,83.75,84.0,1789700.0,-2.43,-1.8505,-0.5795,33.059,-97.4385,15.0226,-4.18
2001-07-02,85.95,85.95,84.45,84.6,2441400.0,-2.227,-1.7056,-0.5213,34.0564,-98.3444,14.2995,-4.05
2001-06-29,87.0,87.24,84.5,85.8,4347900.0,-1.9965,-1.5753,-0.4212,36.0779,-85.5716,13.7363,-3.49
2001-06-28,88.1,89.85,86.24,86.6,3007200.0,-1.7955,-1.47,-0.3255,37.4541,-94.2708,13.1446,-0.41
2001-06-27,89.01,91.5,87.5,87.5,3496800.0,-1.5943,-1.3886,-0.2057,39.0086,-86.6359,13.0304,-1.66
2001-06-26,86.9,90.3,86.9,90.3,3260600.0,-1.406,-1.3372,-0.0688,44.3227,-61.4338,13.3133,-1.56
2001-06-25,92.85,92.85,90.6,90.95,1260700.0,-1.4302,-1.32,-0.1102,45.6637,-55.5354,13.1316,-1.06
2001-06-22,92.4,92.85,91.09,92.1,2606300.0,-1.5065,-1.2925,-0.214,48.0521,-49.9586,14.0611,-3.26
2001-06-21,87.75,93.51,87.75,93.0,3880900.0,-1.699,-1.239,-0.4601,49.9507,-42.5145,14.8678,-3.9
2001-06-20,87.6,89.0,86.43,88.4,3849500.0,-2.0117,-1.124,-0.8878,38.3992,-80.5624,15.7365,-7.14
2001-06-19,91.0,91.5,87.75,88.18,4292900.0,-1.9132,-0.902,-1.0112,37.7613,-82.3821,15.3864,-9.17
2001-06-18,88.8,89.88,88.0,88.65,1799400.0,-1.7372,-0.6492,-1.088,38.5533,-78.4946,15.4515,-7.86
2001-06-15,86.75,90.0,86.05,89.29,3025300.0,-1.5352,-0.3772,-1.158,39.6036,-73.201,14.7328,-7.41
2001-06-14,89.05,89.45,87.0,87.01,2714200.0,-1.3202,-0.0877,-1.2325,33.6213,-99.9225,13.9588,-8.09
2001-06-13,91.56,92.98,89.07,89.16,2178300.0,-0.7944,0.2204,-1.0148,36.8143,-99.1986,13.3995,-5.6
2001-06-12,91.2,91.95,90.06,91.86,2592500.0,-0.3307,0.4741,-0.8048,41.399,-85.2941,13.4402,-5.02
2001-06-11,95.2,95.65,91.9,92.01,2673700.0,-0.0089,0.6753,-0.6843,41.6666,-99.1729,13.0365,-5.95
2001-06-08,96.9,96.9,95.25,95.36,924900.0,0.3866,0.8464,-0.4597,48.119,-87.0796,13.1866,-4.49
2001-06-07,95.54,97.07,94.56,96.9,1536900.0,0.5448,0.9613,-0.4165,51.525,-73.4513,13.7691,-2.4
2001-06-06,96.3,96.3,94.69,95.54,1962000.0,0.582,1.0654,-0.4834,48.5379,-85.4867,14.3964,-7.76
2001-06-05,97.1,98.14,97.0,97.35,1376800.0,0.7595,1.1863,-0.4268,52.5389,-61.811,15.3526,-4.55
2001-06-04,96.2,96.9,95.25,96.51,1198400.0,0.7906,1.293,-0.5024,50.7908,-68.4252,15.4358,-0.74
2001-06-01,95.49,96.7,93.9,96.7,1920900.0,0.9044,1.4186,-0.5142,51.1868,-65.7895,15.9475,-1.25
2001-05-31,94.55,95.85,94.49,95.1,1893200.0,1.0172,1.5471,-0.53,48.018,-78.1734,16.5664,-4.85
2001-05-30,95.55,96.75,94.4,94.76,2355000.0,1.3092,1.6796,-0.3704,47.3434,-80.805,17.5143,-0.09
2001-05-29,97.5,97.6,95.21,96.88,2251400.0,1.6975,1.7722,-0.0747,51.1893,-64.3963,18.5352,2.78
2001-05-25,99.9,99.9,97.52,97.96,1234800.0,1.9526,1.7909,0.1617,53.2349,-56.0372,19.3641,5.11
2001-05-24,99.0,100.3,98.05,99.85,1817000.0,2.1398,1.7505,0.3893,56.932,-41.4087,19.4435,5.34
2001-05-23,102.3,102.3,99.2,99.3,3134600.0,2.1552,1.6532,0.502,56.1083,-45.6656,19.3347,4.64
2001-05-22,102.6,105.2,102.3,103.3,2288500.0,2.1995,1.5277,0.6718,64.4299,-14.7059,18.7998,8.05
2001-05-21,97.75,102.0,97.0,101.9,2332600.0,1.8167,1.3597,0.457,62.6285,-1.0288,16.9923,5.89
2001-05-18,97.9,97.9,96.75,97.25,1977200.0,1.4443,1.2455,0.1988,55.7109,-29.6198,15.6597,0.05
2001-05-17,99.25,100.6,97.85,97.95,2270500.0,1.4214,1.1958,0.2256,57.1907,-23.4306,15.2196,1.95
2001-05-16,94.6,99.95,92.5,99.95,3089700.0,1.3003,1.1394,0.1609,61.5265,-0.0,14.264,1.95
2001-05-15,94.11,95.7,93.2,94.85,2560400.0,0.9231,1.0992,-0.176,53.1089,-39.6308,13.397,2.2
2001-05-14,92.4,94.25,92.28,94.1,1616200.0,0.9476,1.1432,-0.1956,51.6648,-47.7742,13.6944,3.0
2001-05-11,94.4,97.0,92.5,92.85,2591600.0,1.0414,1.1921,-0.1507,49.2457,-61.3464,14.5231,-0.09
2001-05-10,95.91,97.65,94.49,94.51,1935600.0,1.2732,1.2297,0.0434,52.4849,-43.3225,15.3332,2.02
2001-05-09,94.94,96.15,94.45,94.66,1931800.0,1.3815,1.2189,0.1626,52.7761,-41.6938,15.44,1.84
2001-05-08,96.1,96.55,95.02,95.25,1935100.0,1.4845,1.1782,0.3062,53.868,-43.7736,16.0303,3.85
2001-05-07,96.2,98.2,95.69,96.01,2135600.0,1.5342,1.1017,0.4325,55.2349,-49.1294,16.4505,3.05
2001-05-04,94.0,97.8,93.8,97.2,3000400.0,1.4979,0.9935,0.5044,57.3507,-40.1211,16.6547,1.54
2001-05-03,96.15,96.75,95.14,96.0,3092900.0,1.3087,0.8675,0.4412,55.764,-49.2051,16.9837,-1.69
2001-05-02,94.4,98.5,93.95,98.0,4391200.0,1.1703,0.7572,0.4132,59.1708,-33.5821,16.8716,-1.65
2001-05-01,90.0,93.1,89.29,92.65,3781600.0,0.773,0.6539,0.1192,51.8664,-73.5075,16.7508,-0.45
2001-04-30,95.08,95.08,91.0,91.1,2716800.0,0.7995,0.6241,0.1754,49.4327,-67.0983,18.0104,-0.68
2001-04-27,92.0,94.69,91.95,92.94,4054700.0,0.9794,0.5802,0.3991,52.3505,-48.0644,18.867,-1.06
2001-04-26,92.82,96.1,91.5,92.49,4163200.0,1.0074,0.4804,0.527,51.7031,-50.3268,19.4688,1.19
2001-04-25,90.0,93.3,89.7,92.82,3109700.0,1.0743,0.3487,0.7256,52.1859,-42.8319,20.1169,5.01
2001-04-24,92.7,93.74,91.15,91.4,2786500.0,1.1106,0.1673,0.9433,50.3327,-43.5294,21.568,7.4
2001-04-23,94.0,94.75,92.5,92.96,2063400.0,1.2852,-0.0685,1.3538,52.4047,-37.4118,22.6954,8.76
2001-04-20,95.5,96.45,94.5,95.66,2297300.0,1.3306,-0.407,1.7376,56.1173,-26.8235,23.4921,9.66
2001-04-19,98.15,99.89,95.5,97.69,3918600.0,1.0943,-0.8414,1.9357,59.0374,-18.8627,23.7014,20.16
2001-04-18,95.25,102.5,95.1,99.65,5979300.0,0.5701,-1.3253,1.8954,61.9264,-11.1765,23.5913,18.34
2001-04-17,90.8,94.5,90.55,93.1,2838900.0,-0.3068,-1.7992,1.4923,55.1097,-8.0,23.4727,8.94
2001-04-16,94.0,94.25,91.78,91.78,2725300.0,-0.7548,-2.1722,1.4175,53.5536,-14.3188,25.2555,6.68
2001-04-12,89.6,94.0,89.1,94.0,3024400.0,-1.1811,-2.5266,1.3455,56.6187,-0.0,26.7919,5.9
2001-04-11,91.5,91.95,89.5,91.3,3427000.0,-1.9342,-2.863,0.9288,53.6209,-13.3333,28.5155,4.05
2001-04-10,85.6,89.48,85.51,87.81,2955000.0,-2.5923,-3.0952,0.5029,49.4261,-34.4848,30.4746,-5.69
2001-04-09,85.75,87.25,82.61,84.0,2884500.0,-3.0392,-3.2209,0.1816,44.3212,-57.5758,31.8295,-5.24
2001-04-06,84.0,85.56,82.84,84.2,4452100.0,-3.1776,-3.2663,0.0887,44.5403,-56.3636,32.5352,-5.61
2001-04-05,80.0,86.0,79.9,86.0,5193500.0,-3.3283,-3.2885,-0.0398,46.4601,-45.4545,32.6815,0.09
2001-04-04,80.6,81.75,77.0,77.53,6130100.0,-3.6555,-3.2785,-0.377,34.0367,-96.7879,32.8391,-7.47
2001-04-03,84.1,84.9,80.98,81.31,3203600.0,-3.1576,-3.1843,0.0267,37.6578,-97.3642,31.3589,-5.75
2001-04-02,85.1,87.2,84.0,84.16,2939800.0,-2.861,-3.191,0.33,40.6885,-74.72,30.3789,-6.78
2001-03-30,87.9,89.47,85.1,85.1,2855900.0,-2.731,-3.2735,0.5425,41.7167,-67.2,29.8951,-2.45
2001-03-29,86.68,89.65,86.0,88.1,3472000.0,-2.6211,-3.4091,0.788,45.0938,-43.2,29.6035,0.15
2001-03-28,92.0,92.0,86.5,87.25,4127400.0,-2.7481,-3.6061,0.858,43.8989,-50.0,29.4787,3.34
2001-03-27,87.75,93.5,87.4,93.5,3700100.0,-2.7837,-3.8206,1.0369,51.5599,-14.966,29.4475,5.99
2001-03-26,89.81,92.5,88.57,89.24,3292600.0,-3.425,-4.0799,0.6549,45.5453,-43.9456,29.5958,6.75
2001-03-23,87.5,89.88,86.9,89.81,4026900.0,-3.76,-4.2436,0.4836,46.2589,-46.6061,29.992,2.81
2001-03-22,84.75,89.0,81.0,85.91,5776900.0,-4.1909,-4.3645,0.1736,40.3175,-70.2424,29.4925,-5.84
