,1. open,2. high,3. low,4. close,5. volume,MACD_Signal,MACD,MACD_Hist,RSI,WILLR,ADX,MOM
2013-06-25,82.34,82.68,81.97,82.33,6249000.0,-0.7488,-0.9563,-0.2075,38.1988,-67.3311,14.3855,-1.19
2013-06-24,82.06,82.25,80.855,81.52,7525600.0,-0.697,-0.9115,-0.2145,32.7643,-86.359,13.6833,-2.28
2013-06-21,84.02,84.02,81.93,83.12,9736500.0,-0.6433,-0.7585,-0.1152,39.0653,-73.788,12.447,-1.53
2013-06-20,83.19,83.68,82.35,83.2,7628100.0,-0.6145,-0.7151,-0.1006,39.4172,-79.3684,11.8336,-0.8
2013-06-19,84.5,85.29,84.25,84.25,4711700.0,-0.5894,-0.6575,-0.0681,44.279,-62.5,11.4828,-0.17
2013-06-18,84.09,84.87,83.96,84.55,3723900.0,-0.5724,-0.6813,-0.109,45.777,-56.0641,11.8896,-1.37
2013-06-17,83.55,84.43,83.42,83.92,4389500.0,-0.5451,-0.7323,-0.1872,41.9473,-70.4805,12.7513,-2.21
2013-06-14,85.01,85.14,83.4,83.87,5147500.0,-0.4983,-0.7227,-0.2244,41.6436,-73.9496,13.3223,-1.93
2013-06-13,83.32,85.28,83.19,85.14,6352100.0,-0.4422,-0.6947,-0.2525,47.5062,-47.2689,13.9372,-1.27
2013-06-12,84.17,84.3782,83.01,83.21,4748100.0,-0.3791,-0.7783,-0.3992,34.4923,-87.8151,14.5994,-3.28
2013-06-11,83.03,83.97,82.63,83.52,5275900.0,-0.2793,-0.677,-0.3977,35.8167,-86.2229,14.4184,-2.67
2013-06-10,84.71,84.77,83.63,83.8,4965200.0,-0.1799,-0.5696,-0.3897,37.0084,-91.3644,13.7857,-2.41
2013-06-07,84.65,85.37,83.635,84.65,5474100.0,-0.0825,-0.4526,-0.3702,40.839,-76.6839,13.8448,-2.3
2013-06-06,84.3,84.31,83.3,84.0,7009400.0,0.0101,-0.3833,-0.3934,36.1459,-87.9102,13.9124,-3.7
2013-06-05,85.47,85.73,84.23,84.42,7359000.0,0.1084,-0.2231,-0.3316,37.9523,-96.0905,12.8693,-3.68
2013-06-04,85.95,86.4699,85.44,85.92,5105500.0,0.1913,-0.0582,-0.2495,45.4918,-84.3085,12.3978,-2.41
2013-06-03,85.91,86.3,85.74,86.13,6092700.0,0.2537,0.0005,-0.2532,46.6978,-78.7234,12.9141,-1.54
2013-05-31,86.23,86.95,85.8,85.8,5522300.0,0.317,0.054,-0.263,44.5529,-87.5,13.7554,-0.98
2013-05-30,86.47,87.0,85.99,86.41,3568000.0,0.3828,0.1551,-0.2277,47.8585,-78.0483,14.7168,-0.59
2013-05-29,85.73,86.66,85.33,86.49,5110500.0,0.4397,0.2197,-0.22,48.2949,-78.3582,15.7776,-1.06
2013-05-28,87.04,87.39,85.9,86.19,5800400.0,0.4947,0.2909,-0.2038,46.5994,-91.4634,16.7719,-1.88
2013-05-24,86.26,86.72,85.77,86.21,4637400.0,0.5457,0.4081,-0.1375,46.6942,-91.0569,17.8096,-2.41
2013-05-23,86.03,87.38,85.78,86.95,6026800.0,0.58,0.5497,-0.0303,50.2025,-76.1711,18.8814,-3.0
2013-05-22,88.09,89.09,87.15,87.7,6479100.0,0.5876,0.6471,0.0595,54.0224,-57.3896,20.0433,-2.61
2013-05-21,88.65,88.98,87.73,88.1,4730000.0,0.5727,0.6857,0.1129,56.1378,-34.1238,20.7637,-1.69
2013-05-20,87.57,88.75,87.27,88.33,5603200.0,0.5445,0.6841,0.1396,57.3365,-29.3898,21.0052,0.74
2013-05-17,87.39,87.8595,87.1,87.67,6690800.0,0.5096,0.6488,0.1392,54.7625,-37.609,21.4152,0.69
2013-05-16,86.55,87.65,86.1,86.78,8192200.0,0.4748,0.6615,0.1867,51.0657,-48.6924,22.4598,2.52
2013-05-15,86.97,87.18,86.44,87.0,6925400.0,0.4281,0.7587,0.3306,52.0419,-45.9527,23.7316,3.92
2013-05-14,87.82,88.0,86.86,87.55,6856900.0,0.3455,0.8494,0.5039,54.4586,-39.1034,25.4279,2.88
2013-05-13,88.19,88.49,87.75,88.07,5483600.0,0.2195,0.8967,0.6772,56.7732,-32.6276,26.9503,3.27
2013-05-10,89.96,90.2499,87.9,88.62,6967500.0,0.0502,0.8911,0.841,59.2462,-25.7783,27.9162,3.94
2013-05-09,89.98,90.69,89.55,89.95,5166100.0,-0.1601,0.815,0.9751,65.6696,-6.6071,28.8408,5.44
2013-05-08,89.76,90.4,89.1801,90.31,7431000.0,-0.4039,0.5706,0.9745,67.5092,-0.8249,28.4538,6.53
2013-05-07,88.11,89.81,87.91,89.79,10406900.0,-0.6475,0.2138,0.8612,66.2408,-0.1938,28.1692,5.69
2013-05-06,87.13,87.95,86.88,87.59,6381000.0,-0.8628,-0.1919,0.6709,60.125,-4.2553,28.1319,4.88
2013-05-03,85.59,87.48,85.48,86.98,11890000.0,-1.0305,-0.4829,0.5476,58.1741,-6.2578,29.068,6.55
2013-05-02,83.34,84.56,83.1,84.26,5798600.0,-1.1674,-0.7852,0.3822,47.5491,-20.6323,30.3577,3.8
2013-05-01,84.07,84.35,82.66,83.08,11607000.0,-1.263,-0.8827,0.3803,41.5697,-40.2662,31.3753,1.61
2013-04-30,84.81,85.38,83.365,84.67,6954300.0,-1.358,-0.8741,0.4839,48.4855,-31.0253,32.2647,2.06
2013-04-29,85.11,85.5,84.07,84.8,6065100.0,-1.479,-1.0123,0.4667,49.1058,-29.2943,33.6972,2.53
2013-04-26,84.35,85.08,84.25,84.68,6160700.0,-1.5957,-1.1872,0.4084,48.5415,-30.8921,35.7512,-0.37
2013-04-25,84.7,85.02,84.0238,84.51,6556100.0,-1.6978,-1.381,0.3168,47.78,-33.1558,37.5972,-1.19
2013-04-24,84.28,84.65,83.29,83.78,7022000.0,-1.777,-1.591,0.186,44.5051,-42.8762,39.5342,-2.79
2013-04-23,83.91,84.72,82.74,84.1,12932500.0,-1.8235,-1.7615,0.062,45.6709,-38.6152,41.316,-1.8
2013-04-22,81.24,83.13,79.49,82.71,18449600.0,-1.839,-1.9861,-0.1471,39.2523,-57.1238,43.2348,-1.48
2013-04-19,80.95,81.16,80.01,80.43,7009500.0,-1.8022,-2.1023,-0.3001,25.9223,-93.9914,43.9597,-4.17
2013-04-18,81.34,81.34,80.05,80.46,6886900.0,-1.7272,-1.9879,-0.2607,25.992,-94.1007,42.5955,-4.17
2013-04-17,81.54,81.62,80.62,81.47,9405300.0,-1.662,-1.8161,-0.1541,28.3767,-88.4511,41.1381,-2.65
2013-04-16,83.63,83.73,82.12,82.61,6566500.0,-1.6235,-1.6732,-0.0497,31.3959,-88.4956,39.7314,-2.27
2013-04-15,84.24,84.33,81.9119,82.27,10345400.0,-1.6111,-1.5825,0.0285,29.3131,-94.0986,38.7017,-3.37
2013-04-12,84.99,85.33,84.3,85.05,4934500.0,-1.6182,-1.4092,0.209,38.0938,-59.432,37.5928,-1.92
2013-04-11,86.89,87.0,85.3,85.7,6920000.0,-1.6704,-1.4505,0.2199,40.7436,-46.2475,37.3772,-1.2
2013-04-10,86.38,86.8801,85.9,86.57,6258700.0,-1.7254,-1.5483,0.1771,44.5993,-28.6004,37.6856,-0.43
2013-04-09,84.38,86.646,84.05,85.9,10533700.0,-1.7697,-1.7392,0.0305,40.578,-42.1907,38.3783,-0.74
2013-04-08,84.69,85.35,83.71,84.19,6722000.0,-1.7773,-1.8893,-0.112,28.2323,-82.0472,38.8654,-3.29
2013-04-05,83.41,85.36,83.05,84.6,8985600.0,-1.7493,-1.8793,-0.13,29.6016,-77.7618,37.8128,-2.23
2013-04-04,84.17,84.73,83.84,84.63,7646200.0,-1.7168,-1.881,-0.1642,29.6994,-83.9564,36.6791,-2.31
2013-04-03,83.91,84.62,83.6,84.12,9222400.0,-1.6758,-1.8589,-0.1831,25.8284,-91.9003,35.7827,-4.15
2013-04-02,86.0199,86.02,84.47,84.88,6514300.0,-1.63,-1.7516,-0.1216,27.9587,-92.6126,34.6846,-4.48
2013-04-01,86.86,86.94,85.41,85.64,5666900.0,-1.5996,-1.6666,-0.0671,30.2776,-96.0,33.8607,-3.19
2013-03-28,87.05,87.98,86.65,86.97,6213400.0,-1.5828,-1.6113,-0.0285,34.9941,-79.5455,33.4073,-1.73
2013-03-27,86.43,87.16,85.8,86.9,4838700.0,-1.5757,-1.6527,-0.077,34.4954,-80.7692,33.5905,-2.38
2013-03-26,87.06,87.39,86.66,87.0,4173000.0,-1.5564,-1.6743,-0.1178,34.85,-82.6325,32.8036,-2.74
2013-03-25,87.93,87.96,86.05,86.64,6685300.0,-1.527,-1.6877,-0.1607,32.5313,-89.2139,32.4103,-4.54
2013-03-22,87.01,87.63,86.97,87.48,5115500.0,-1.4868,-1.6436,-0.1568,35.2495,-79.2157,31.9867,-3.03
2013-03-21,86.43,87.32,86.43,86.83,5449600.0,-1.4476,-1.649,-0.2014,31.1136,-91.9608,32.0433,-2.82
2013-03-20,87.61,87.88,86.42,86.94,9389000.0,-1.3972,-1.5657,-0.1685,31.4291,-90.6137,31.7532,-2.7
2013-03-19,89.4,89.4,87.44,88.27,7509300.0,-1.3551,-1.4478,-0.0927,35.4664,-85.4895,31.4409,-1.94
2013-03-18,87.89,90.02,87.67,89.36,7159800.0,-1.332,-1.4117,-0.0797,39.3092,-69.2168,31.6447,-0.39
2013-03-15,88.61,89.25,88.11,88.83,7379400.0,-1.312,-1.456,-0.144,36.1874,-85.7426,31.9926,-2.53
2013-03-14,89.47,89.55,88.17,88.7,7328500.0,-1.276,-1.4374,-0.1614,35.431,-89.3788,31.5986,-3.67
2013-03-13,89.8,89.9099,89.13,89.28,5836100.0,-1.2357,-1.3796,-0.1439,37.2609,-83.2618,31.2019,-2.97
2013-03-12,91.16,91.16,89.4,89.74,6593300.0,-1.1997,-1.3448,-0.1451,38.7342,-73.3906,31.2266,-0.21
2013-03-11,90.49,91.52,90.1,91.18,4846300.0,-1.1634,-1.3276,-0.1642,43.7642,-59.3939,31.3853,2.02
2013-03-08,90.43,90.72,90.01,90.51,5084900.0,-1.1224,-1.433,-0.3106,40.4215,-74.46,31.9032,-1.03
2013-03-07,89.9,90.4,89.27,89.65,4738200.0,-1.0447,-1.4785,-0.4338,35.8787,-85.4798,31.7662,-1.88
2013-03-06,90.97,91.05,89.41,89.64,7135900.0,-0.9363,-1.4274,-0.4911,35.8259,-86.0636,31.3342,-3.58
2013-03-05,90.49,91.2762,89.99,90.21,5352500.0,-0.8135,-1.3405,-0.527,37.4596,-81.0,30.9238,-5.39
2013-03-04,90.61,90.75,89.19,89.75,6350500.0,-0.6817,-1.268,-0.5863,35.2469,-86.1111,30.7045,-5.86
2013-03-01,91.54,91.96,90.13,91.36,4924400.0,-0.5352,-1.1103,-0.5751,39.8263,-68.2222,30.0561,-4.71
2013-02-28,92.49,93.16,92.23,92.37,5446500.0,-0.3914,-1.0567,-0.6653,43.0874,-57.0,29.6911,-4.01
2013-02-27,90.06,92.36,90.06,92.25,6147300.0,-0.225,-1.0758,-0.8508,42.5686,-61.1801,30.1666,-4.97
2013-02-26,89.59,90.2,88.5,89.95,7114200.0,-0.0124,-1.0724,-1.06,31.4463,-85.8537,30.0586,-6.65
2013-02-25,91.81,92.22,89.08,89.16,7540300.0,0.2526,-0.8181,-1.0708,26.9331,-99.2016,27.9625,-7.69
2013-02-22,91.99,92.49,91.05,91.54,5851800.0,0.5203,-0.4013,-0.9217,33.0131,-88.6284,25.8735,-4.57
2013-02-21,92.76,92.79,90.57,91.53,7193400.0,0.7508,-0.1058,-0.8566,32.954,-89.4852,24.2899,-6.17
2013-02-20,95.0,95.1,93.05,93.22,8570800.0,0.9649,0.2739,-0.691,38.2446,-97.4436,22.5845,-5.22
2013-02-19,95.74,96.37,95.13,95.6,4368800.0,1.1377,0.5825,-0.5552,48.4075,-89.7155,21.8388,-2.66
2013-02-15,96.26,96.42,95.285,95.61,4377200.0,1.2765,0.7256,-0.5509,48.4578,-91.1685,22.3896,-3.88
2013-02-14,96.06,96.68,95.68,96.07,3586300.0,1.4142,0.8967,-0.5175,50.7056,-80.9148,23.1029,-2.32
2013-02-13,97.09,97.5,96.02,96.38,3718500.0,1.5435,1.0552,-0.4884,52.2215,-65.873,24.1739,-2.27
2013-02-12,96.67,97.41,96.67,97.22,4149000.0,1.6656,1.2105,-0.4551,56.4693,-49.2063,25.5897,-1.38
2013-02-11,96.96,96.99,96.3,96.6,2739200.0,1.7794,1.3057,-0.4737,53.8992,-61.5079,27.484,-0.85
2013-02-08,96.1,97.5,96.1,96.85,3934200.0,1.8978,1.4713,-0.4265,55.1177,-56.5476,29.3311,1.27
2013-02-07,97.42,98.16,95.2138,96.11,6210100.0,2.0045,1.6359,-0.3686,52.1442,-71.2302,31.3203,-0.49
2013-02-06,97.87,98.75,97.36,97.7,4489600.0,2.0966,1.8974,-0.1992,60.0865,-39.6825,33.4626,0.85
2013-02-05,98.58,99.1,98.32,98.44,4178000.0,2.1464,2.0417,-0.1047,64.3204,-25.0,34.6375,0.72
2013-02-04,98.76,98.87,97.91,98.26,5765000.0,2.1726,2.1209,-0.0517,63.7433,-26.087,34.9684,0.64
2013-02-01,99.0,99.7,98.95,99.49,6138500.0,2.1855,2.2095,0.024,71.0327,-3.7838,35.4502,3.79
2013-01-31,97.99,98.71,97.9,98.39,7154500.0,2.1795,2.1651,-0.0144,67.9932,-15.9449,34.8903,3.2
2013-01-30,98.83,98.96,98.25,98.65,5681000.0,2.1831,2.189,0.0059,69.596,-10.8268,34.7569,2.98
2013-01-29,97.92,99.2,97.72,98.6,6961900.0,2.1816,2.1612,-0.0205,69.4675,-11.7647,34.2322,3.97
2013-01-28,98.06,98.74,96.43,97.45,15997500.0,2.1868,2.0993,-0.0874,66.4374,-24.9516,33.6671,2.26
2013-01-25,95.92,96.28,94.66,95.58,8902700.0,2.2086,2.1069,-0.1017,60.5217,-51.7986,33.2511,0.5
2013-01-24,96.0,97.74,96.0,96.6,5816300.0,2.234,2.2764,0.0424,66.4544,-27.3381,34.0697,2.16
2013-01-23,97.48,97.72,96.6,96.85,4971000.0,2.2234,2.3557,0.1323,67.9708,-18.1818,33.4579,2.85
2013-01-22,96.39,97.73,96.05,97.72,8330100.0,2.1904,2.3973,0.2069,73.3818,-0.2066,32.029,2.51
2013-01-18,96.43,97.62,96.09,97.62,8330900.0,2.1386,2.3268,0.1882,73.1537,-0.0,30.4901,2.7
2013-01-17,95.71,96.2899,95.09,95.7,4824100.0,2.0916,2.2132,0.1216,68.3124,-6.1321,28.8745,1.3
2013-01-16,95.1,95.665,94.8301,95.19,3809700.0,2.0612,2.2316,0.1704,66.8373,-6.8966,27.675,1.69
2013-01-15,94.21,95.83,94.18,95.67,4789800.0,2.0186,2.2745,0.2559,69.6717,-1.7241,26.6713,6.0615
2013-01-14,95.32,95.48,94.15,94.63,3685800.0,1.9546,2.2472,0.2926,66.8428,-11.4035,25.5903,7.82
2013-01-11,94.56,95.39,94.12,95.19,4288500.0,1.8815,2.2857,0.4042,70.1128,-5.2231,24.5798,7.53
2013-01-10,95.11,95.19,94.23,95.08,4596400.0,1.7804,2.2445,0.4641,69.8437,-6.42,23.5297,7.41
2013-01-09,94.1,94.77,94.1,94.44,3546100.0,1.6644,2.1705,0.5061,68.3018,-13.3841,22.4796,6.96
2013-01-08,94.67,95.19,93.57,94.0,5616100.0,1.5379,2.1096,0.5718,67.2323,-18.1719,21.5145,6.1
2013-01-07,94.57,95.67,94.4,95.21,5368800.0,1.3949,2.046,0.6511,73.5713,-5.0054,20.4751,5.71
2013-01-04,94.57,94.92,94.04,94.92,5658600.0,1.2321,1.8119,0.5798,73.0048,-0.8226,18.7111,4.13
2013-01-03,93.22,94.99,92.89,94.4,9329000.0,1.0872,1.5163,0.4291,72.0058,-6.933,17.0505,3.63
2013-01-02,92.95,94.44,92.95,93.5,11590000.0,0.9799,1.1698,0.1899,70.2356,-11.809,15.2622,3.86
2012-12-31,86.81,89.8,86.67,89.6085,7213000.0,0.9324,0.8022,-0.1302,60.1068,-41.5234,13.5017,0.6085
2012-12-28,87.09,87.6,86.69,86.81,3309200.0,0.965,0.7176,-0.2474,48.3757,-92.1101,13.474,-1.55
2012-12-27,87.87,88.41,86.55,87.66,3953800.0,1.0268,0.8841,-0.1427,52.7507,-76.5138,14.1918,-0.29
2012-12-26,87.67,88.68,87.57,87.67,3236100.0,1.0625,0.9972,-0.0653,52.8029,-61.6296,14.9647,0.34
2012-12-24,87.51,87.8298,87.16,87.48,2326700.0,1.0788,1.126,0.0472,51.9647,-59.8761,15.7623,0.25
2012-12-21,87.5,88.18,86.48,87.9,10727800.0,1.067,1.2935,0.2264,53.9305,-48.6386,16.7711,0.91
2012-12-20,89.9,90.13,88.64,89.5,6893600.0,1.0104,1.4455,0.4351,62.2622,-28.8366,17.8575,3.55
2012-12-19,90.91,91.83,90.74,90.79,7065800.0,0.9016,1.4557,0.5541,70.4053,-12.8713,17.9407,4.74
2012-12-18,89.67,91.09,89.67,90.77,6653300.0,0.7631,1.3162,0.5531,70.3495,-4.3597,16.0567,6.61
2012-12-17,89.25,89.69,88.9,89.64,6092800.0,0.6248,1.1211,0.4962,67.0927,-0.7474,14.3708,5.15
2012-12-14,88.35,89.5,88.32,89.0,5866400.0,0.5008,0.9707,0.4699,65.0752,-7.6923,13.3067,3.76
2012-12-13,87.85,89.31,87.82,88.36,6100000.0,0.3833,0.8298,0.4465,62.9669,-15.0555,12.2726,2.11
2012-12-12,87.89,88.77,87.46,87.95,7093300.0,0.2717,0.7031,0.4314,61.5875,-14.2114,11.2669,3.01
2012-12-11,87.6,88.16,87.04,87.33,5371600.0,0.1638,0.5729,0.4091,59.4676,-15.0635,10.4897,3.32
2012-12-10,86.81,87.45,86.38,87.23,4336600.0,0.0615,0.4615,0.4,59.1297,-6.4516,10.0108,2.58
2012-12-07,86.7,87.55,86.52,86.99,7337200.0,-0.0385,0.3228,0.3612,58.3563,-11.2903,9.9328,2.83
2012-12-06,85.83,86.33,85.08,85.95,4132300.0,-0.1288,0.1654,0.2942,54.9236,-9.6724,9.7406,2.9
2012-12-05,84.62,86.57,84.565,86.05,8604400.0,-0.2023,0.0681,0.2704,55.3308,-8.1123,10.3032,2.72
2012-12-04,84.05,84.96,83.75,84.16,4468400.0,-0.2699,-0.0673,0.2027,48.6489,-36.7089,10.9091,0.54
2012-12-03,85.92,85.92,84.43,84.49,4714100.0,-0.3206,-0.0467,0.2739,49.8581,-31.4873,10.8134,2.56
2012-11-30,86.33,86.35,85.03,85.24,5663400.0,-0.3891,-0.0533,0.3358,52.6182,-19.6203,11.131,3.94
2012-11-29,85.55,86.48,85.48,86.25,7846300.0,-0.473,-0.1373,0.3357,56.5315,-3.6392,11.8588,5.15
2012-11-28,83.63,85.09,83.0,84.94,4884700.0,-0.557,-0.3454,0.2116,52.2548,-11.6451,12.6053,1.68
2012-11-27,84.5,85.12,83.9,84.01,4195600.0,-0.6098,-0.4726,0.1373,48.9434,-45.5446,12.7958,-1.17
2012-11-26,83.81,84.81,83.81,84.65,4240800.0,-0.6442,-0.5334,0.1108,51.2131,-46.7997,13.5654,-0.3
2012-11-23,83.62,84.19,83.25,84.16,2663700.0,-0.6719,-0.6683,0.0035,49.5498,-52.6055,14.1821,0.5
2012-11-21,82.95,83.74,82.65,83.05,4517100.0,-0.6727,-0.781,-0.1083,45.6522,-65.7575,14.4209,-1.97
2012-11-20,83.7,83.77,82.59,83.33,5535900.0,-0.6457,-0.8004,-0.1548,46.4935,-62.4399,14.3651,-4.75
2012-11-19,83.37,83.84,83.15,83.62,5674800.0,-0.607,-0.8421,-0.2351,47.3325,-59.0038,14.3051,-3.15
2012-11-16,81.37,82.21,80.16,81.93,8050900.0,-0.5482,-0.9126,-0.3644,41.6333,-79.0279,14.5074,-3.86
