3/17/09,39889,16.9,1
3/18/09,39890,16.96,1
3/19/09,39891,17.14,1
3/20/09,39892,17.06,-1
3/23/09,39895,18.33,1
3/24/09,39896,17.87,-1
3/25/09,39897,17.88,1
3/26/09,39898,18.83,1
3/27/09,39899,18.13,-1
3/30/09,39902,17.48,-1
3/31/09,39903,18.37,1
4/1/09,39904,19.31,1
4/2/09,39905,19.29,-1
4/3/09,39906,18.75,-1
4/6/09,39909,18.76,1
4/7/09,39910,18.76,-1
4/8/09,39911,19.19,1
4/9/09,39912,19.67,1
4/13/09,39916,19.59,-1
4/14/09,39917,19.35,-1
4/15/09,39918,18.83,-1
4/16/09,39919,19.76,1
4/17/09,39920,19.2,-1
4/20/09,39923,18.61,-1
4/21/09,39924,18.97,1
4/22/09,39925,18.78,-1
4/23/09,39926,18.92,1
4/24/09,39927,20.91,1
4/27/09,39930,20.4,-1
4/28/09,39931,19.93,-1
4/29/09,39932,20.25,1
4/30/09,39933,20.26,1
5/1/09,39934,20.24,-1
5/4/09,39937,20.19,-1
5/5/09,39938,19.79,-1
5/6/09,39939,19.79,-1
5/7/09,39940,19.32,-1
5/8/09,39941,19.42,1
5/11/09,39944,19.32,-1
5/12/09,39945,19.89,1
5/13/09,39946,19.75,-1
5/14/09,39947,20.06,1
5/15/09,39948,20.22,1
5/18/09,39951,20.6,1
5/19/09,39952,20.31,-1
5/20/09,39953,20.38,1
5/21/09,39954,19.82,-1
5/22/09,39955,19.75,-1
5/26/09,39959,20.34,1
5/27/09,39960,20.13,-1
5/28/09,39961,20.45,1
5/29/09,39962,20.89,1
6/1/09,39965,21.4,1
6/2/09,39966,21.4,-1
6/3/09,39967,21.73,1
6/4/09,39968,21.83,1
6/5/09,39969,22.14,1
6/8/09,39972,22.05,-1
6/9/09,39973,22.08,1
6/10/09,39974,22.55,1
6/11/09,39975,22.83,1
6/12/09,39976,23.33,1
6/15/09,39979,23.42,1
6/16/09,39980,23.45,1
6/17/09,39981,23.68,1
6/18/09,39982,23.5,-1
6/19/09,39983,24.07,1
6/22/09,39986,23.28,-1
6/23/09,39987,23.34,1
6/24/09,39988,23.47,1
6/25/09,39989,23.79,1
6/26/09,39990,23.35,-1
6/29/09,39993,23.86,1
6/30/09,39994,23.77,-1
7/1/09,39995,24.04,1
7/2/09,39996,23.37,-1
7/6/09,40000,23.2,-1
7/7/09,40001,22.53,-1
7/8/09,40002,22.56,1
7/9/09,40003,22.44,-1
7/10/09,40004,22.39,-1
7/13/09,40007,23.23,1
7/14/09,40008,23.11,-1
7/15/09,40009,24.12,1
7/16/09,40010,24.44,1
7/17/09,40011,24.29,-1
7/20/09,40014,24.53,1
7/21/09,40015,24.83,1
7/22/09,40016,24.8,-1
7/23/09,40017,25.56,1
7/24/09,40018,23.45,-1
7/27/09,40021,23.11,-1
7/28/09,40022,23.47,1
7/29/09,40023,23.8,1
7/30/09,40024,23.81,1
7/31/09,40025,23.52,-1
8/3/09,40028,23.83,1
8/4/09,40029,23.77,-1
8/5/09,40030,23.81,1
8/6/09,40031,23.46,-1
8/7/09,40032,23.56,1
8/10/09,40035,23.42,-1
8/11/09,40036,23.13,-1
8/12/09,40037,23.53,1
8/13/09,40038,23.62,1
8/14/09,40039,23.69,1
8/17/09,40042,23.25,-1
8/18/09,40043,23.58,1
8/19/09,40044,23.65,1
8/20/09,40045,23.67,1
8/21/09,40046,24.41,1
8/24/09,40049,24.64,1
8/25/09,40050,24.64,-1
8/26/09,40051,24.55,-1
8/27/09,40052,24.69,1
8/28/09,40053,24.68,-1
8/31/09,40056,24.65,-1
9/1/09,40057,24,-1
9/2/09,40058,23.86,-1
9/3/09,40059,24.11,1
9/4/09,40060,24.62,1
9/8/09,40064,24.82,1
9/9/09,40065,24.78,-1
9/10/09,40066,25,1
9/11/09,40067,24.86,-1
9/14/09,40070,25,1
9/15/09,40071,25.2,1
9/16/09,40072,25.2,-1
9/17/09,40073,25.3,1
9/18/09,40074,25.26,-1
9/21/09,40077,25.3,1
9/22/09,40078,25.77,1
9/23/09,40079,25.71,-1
9/24/09,40080,25.94,1
9/25/09,40081,25.55,-1
9/28/09,40084,25.83,1
9/29/09,40085,25.75,-1
9/30/09,40086,25.72,-1
10/1/09,40087,24.88,-1
10/2/09,40088,24.96,1
10/5/09,40091,24.64,-1
10/6/09,40092,25.11,1
10/7/09,40093,25.1,-1
10/8/09,40094,25.67,1
10/9/09,40095,25.55,-1
10/12/09,40098,25.72,1
10/13/09,40099,25.81,1
10/14/09,40100,25.96,1
10/15/09,40101,26.71,1
10/16/09,40102,26.5,-1
10/19/09,40105,26.36,-1
10/20/09,40106,26.37,1
10/21/09,40107,26.58,1
10/22/09,40108,26.59,1
10/23/09,40109,28.02,1
10/26/09,40112,28.68,1
10/27/09,40113,28.59,-1
10/28/09,40114,28.02,-1
10/29/09,40115,28.22,1
10/30/09,40116,27.73,-1
11/2/09,40119,27.88,1
11/3/09,40120,27.53,-1
11/4/09,40121,28.06,1
11/5/09,40122,28.47,1
11/6/09,40123,28.52,1
11/9/09,40126,28.99,1
11/10/09,40127,29.01,1
11/11/09,40128,29.12,1
11/12/09,40129,29.36,1
11/13/09,40130,29.63,1
11/16/09,40133,29.54,-1
11/17/09,40134,30,1
11/18/09,40135,30.11,1
11/19/09,40136,29.78,-1
11/20/09,40137,29.62,-1
11/23/09,40140,29.94,1
11/24/09,40141,29.91,-1
11/25/09,40142,29.79,-1
11/27/09,40144,29.22,-1
11/30/09,40147,29.41,1
12/1/09,40148,30.01,1
12/2/09,40149,29.78,-1
12/3/09,40150,29.83,1
12/4/09,40151,29.98,1
12/7/09,40154,29.79,-1
12/8/09,40155,29.57,-1
12/9/09,40156,29.71,1
12/10/09,40157,29.87,1
12/11/09,40158,29.85,-1
12/14/09,40161,30.11,1
12/15/09,40162,30.02,-1
12/16/09,40163,30.1,1
12/17/09,40164,29.6,-1
12/18/09,40165,30.36,1
12/21/09,40168,30.52,1
12/22/09,40169,30.82,1
12/23/09,40170,30.92,1
12/24/09,40171,31,1
12/28/09,40175,31.17,1
12/29/09,40176,31.39,1
12/30/09,40177,30.96,-1
12/31/09,40178,30.48,-1
1/4/10,40182,30.95,1
1/5/10,40183,30.96,1
1/6/10,40184,30.77,-1
1/7/10,40185,30.45,-1
1/8/10,40186,30.66,1
1/11/10,40189,30.27,-1
1/12/10,40190,30.07,-1
1/13/10,40191,30.35,1
1/14/10,40192,30.96,1
1/15/10,40193,30.86,-1
1/19/10,40197,31.1,1
1/20/10,40198,30.59,-1
1/21/10,40199,30.01,-1
1/22/10,40200,28.96,-1
1/25/10,40203,29.32,1
1/26/10,40204,29.5,1
1/27/10,40205,29.67,1
1/28/10,40206,29.16,-1
1/29/10,40207,28.18,-1
2/1/10,40210,28.41,1
2/2/10,40211,28.46,1
2/3/10,40212,28.63,1
2/4/10,40213,27.84,-1
2/5/10,40214,28.02,1
2/8/10,40217,27.72,-1
2/9/10,40218,28.01,1
2/10/10,40219,27.99,-1
2/11/10,40220,28.12,1
2/12/10,40221,27.93,-1
2/16/10,40225,28.35,1
2/17/10,40226,28.59,1
2/18/10,40227,28.97,1
2/19/10,40228,28.77,-1
2/22/10,40231,28.73,-1
2/23/10,40232,28.33,-1
2/24/10,40233,28.63,1
2/25/10,40234,28.6,-1
2/26/10,40235,28.67,1
3/1/10,40238,29.02,1
3/2/10,40239,28.46,-1
3/3/10,40240,28.46,-1
3/4/10,40241,28.63,1
3/5/10,40242,28.59,-1
3/8/10,40245,28.63,1
3/9/10,40246,28.8,1
3/10/10,40247,28.97,1
3/11/10,40248,29.18,1
3/12/10,40249,29.27,1
3/15/10,40252,29.29,1
3/16/10,40253,29.37,1
3/17/10,40254,29.63,1
3/18/10,40255,29.61,-1
3/19/10,40256,29.59,-1
3/22/10,40259,29.6,1
3/23/10,40260,29.88,1
3/24/10,40261,29.65,-1
3/25/10,40262,30.01,1
3/26/10,40263,29.66,-1
3/29/10,40266,29.59,-1
3/30/10,40267,29.77,1
3/31/10,40268,29.29,-1
4/1/10,40269,29.16,-1
4/5/10,40273,29.27,1
4/6/10,40274,29.32,1
4/7/10,40275,29.35,1
4/8/10,40276,29.92,1
4/9/10,40277,30.34,1
4/12/10,40280,30.32,-1
4/13/10,40281,30.45,1
4/14/10,40282,30.82,1
4/15/10,40283,30.87,1
4/16/10,40284,30.67,-1
4/19/10,40287,31.04,1
4/20/10,40288,31.36,1
4/21/10,40289,31.33,-1
4/22/10,40290,31.39,1
4/23/10,40291,30.96,-1
4/26/10,40294,31.11,1
4/27/10,40295,30.84,-1
4/28/10,40296,30.91,1
4/29/10,40297,31,1
4/30/10,40298,30.54,-1
5/3/10,40301,30.86,1
5/4/10,40302,30.13,-1
5/5/10,40303,29.85,-1
5/6/10,40304,28.98,-1
5/7/10,40305,28.21,-1
5/10/10,40308,28.94,1
5/11/10,40309,28.88,-1
5/12/10,40310,29.44,1
5/13/10,40311,29.24,-1
5/14/10,40312,28.93,-1
5/17/10,40315,28.94,1
5/18/10,40316,28.6,-1
5/19/10,40317,28.24,-1
5/20/10,40318,27.11,-1
5/21/10,40319,26.84,-1
5/24/10,40322,26.27,-1
5/25/10,40323,26.07,-1
5/26/10,40324,25.01,-1
5/27/10,40325,26,1
5/28/10,40326,25.8,-1
6/1/10,40330,25.89,1
6/2/10,40331,26.46,1
6/3/10,40332,26.86,1
6/4/10,40333,25.79,-1
6/7/10,40336,25.29,-1
6/8/10,40337,25.11,-1
6/9/10,40338,24.79,-1
6/10/10,40339,25,1
6/11/10,40340,25.66,1
6/14/10,40343,25.5,-1
6/15/10,40344,26.58,1
6/16/10,40345,26.32,-1
6/17/10,40346,26.37,1
6/18/10,40347,26.44,1
6/21/10,40350,25.95,-1
6/22/10,40351,25.77,-1
6/23/10,40352,25.31,-1
6/24/10,40353,25,-1
6/25/10,40354,24.53,-1
6/28/10,40357,24.31,-1
6/29/10,40358,23.31,-1
6/30/10,40359,23.01,-1
7/1/10,40360,23.16,1
7/2/10,40361,23.27,1
7/6/10,40365,23.82,1
7/7/10,40366,24.3,1
7/8/10,40367,24.41,1
7/9/10,40368,24.27,-1
7/12/10,40371,24.83,1
7/13/10,40372,25.13,1
7/14/10,40373,25.44,1
7/15/10,40374,25.51,1
7/16/10,40375,24.89,-1
7/19/10,40378,25.23,1
7/20/10,40379,25.48,1
7/21/10,40380,25.12,-1
7/22/10,40381,25.84,1
7/23/10,40382,25.81,-1
7/26/10,40385,26.1,1
7/27/10,40386,26.16,1
7/28/10,40387,25.95,-1
7/29/10,40388,26.03,1
7/30/10,40389,25.81,-1
8/2/10,40392,26.33,1
8/3/10,40393,26.16,-1
8/4/10,40394,25.73,-1
8/5/10,40395,25.37,-1
8/6/10,40396,25.55,1
8/9/10,40399,25.61,1
8/10/10,40400,25.07,-1
8/11/10,40401,24.86,-1
8/12/10,40402,24.49,-1
8/13/10,40403,24.4,-1
8/16/10,40406,24.5,1
8/17/10,40407,24.71,1
8/18/10,40408,24.82,1
8/19/10,40409,24.44,-1
8/20/10,40410,24.23,-1
8/23/10,40413,24.28,1
8/24/10,40414,24.04,-1
8/25/10,40415,24.1,1
8/26/10,40416,23.82,-1
8/27/10,40417,23.93,1
8/30/10,40420,23.64,-1
8/31/10,40421,23.46,-1
9/1/10,40422,23.9,1
9/2/10,40423,23.94,1
9/3/10,40424,24.29,1
9/7/10,40428,23.96,-1
9/8/10,40429,23.93,-1
9/9/10,40430,24.01,1
9/10/10,40431,23.85,-1
9/13/10,40434,25.11,1
9/14/10,40435,25.03,-1
9/15/10,40436,25.11,1
9/16/10,40437,25.33,1
9/17/10,40438,25.22,-1
9/20/10,40441,25.43,1
9/21/10,40442,25.15,-1
9/22/10,40443,24.61,-1
9/23/10,40444,24.43,-1
9/24/10,40445,24.77,1
9/27/10,40448,24.73,-1
9/28/10,40449,24.68,-1
9/29/10,40450,24.5,-1
9/30/10,40451,24.49,-1
10/1/10,40452,24.38,-1
10/4/10,40455,23.91,-1
10/5/10,40456,24.35,1
10/6/10,40457,24.43,1
10/7/10,40458,24.53,1
10/8/10,40459,24.57,1
10/11/10,40462,24.59,1
10/12/10,40463,24.83,1
10/13/10,40464,25.34,1
10/14/10,40465,25.23,-1
10/15/10,40466,25.54,1
10/18/10,40469,25.82,1
10/19/10,40470,25.1,-1
10/20/10,40471,25.31,1
10/21/10,40472,25.42,1
10/22/10,40473,25.38,-1
10/25/10,40476,25.19,-1
10/26/10,40477,25.9,1
10/27/10,40478,26.05,1
10/28/10,40479,26.28,1
10/29/10,40480,26.66,1
11/1/10,40483,26.95,1
11/2/10,40484,27.39,1
11/3/10,40485,27.03,-1
11/4/10,40486,27.14,1
11/5/10,40487,26.85,-1
11/8/10,40490,26.81,-1
11/9/10,40491,26.95,1
11/10/10,40492,26.94,-1
11/11/10,40493,26.68,-1
11/12/10,40494,26.27,-1
11/15/10,40497,26.2,-1
11/16/10,40498,25.81,-1
11/17/10,40499,25.57,-1
11/18/10,40500,25.84,1
11/19/10,40501,25.69,-1
11/22/10,40504,25.73,1
11/23/10,40505,25.12,-1
11/24/10,40506,25.37,1
11/26/10,40508,25.25,-1
11/29/10,40511,25.31,1
11/30/10,40512,25.26,-1
12/1/10,40513,26.04,1
12/2/10,40514,26.89,1
12/3/10,40515,27.02,1
12/6/10,40518,26.84,-1
12/7/10,40519,26.87,1
12/8/10,40520,27.23,1
12/9/10,40521,27.08,-1
12/10/10,40522,27.34,1
12/13/10,40525,27.25,-1
12/14/10,40526,27.62,1
12/15/10,40527,27.85,1
12/16/10,40528,27.99,1
12/17/10,40529,27.9,-1
12/20/10,40532,27.81,-1
12/21/10,40533,28.07,1
12/22/10,40534,28.19,1
12/23/10,40535,28.3,1
12/27/10,40539,28.07,-1
12/28/10,40540,28.01,-1
12/29/10,40541,27.97,-1
12/30/10,40542,27.85,-1
12/31/10,40543,27.91,1
1/3/11,40546,27.98,1
1/4/11,40547,28.09,1
1/5/11,40548,28,-1
1/6/11,40549,28.82,1
1/7/11,40550,28.6,-1
1/10/11,40553,28.22,-1
1/11/11,40554,28.11,-1
1/12/11,40555,28.55,1
1/13/11,40556,28.19,-1
1/14/11,40557,28.3,1
1/18/11,40561,28.66,1
1/19/11,40562,28.47,-1
1/20/11,40563,28.35,-1
1/21/11,40564,28.02,-1
1/24/11,40567,28.38,1
1/25/11,40568,28.45,1
1/26/11,40569,28.78,1
1/27/11,40570,28.87,1
1/28/11,40571,27.75,-1
1/31/11,40574,27.73,-1
2/1/11,40575,27.99,1
2/2/11,40576,27.94,-1
2/3/11,40577,27.65,-1
2/4/11,40578,27.77,1
2/7/11,40581,28.2,1
2/8/11,40582,28.28,1
2/9/11,40583,27.97,-1
2/10/11,40584,27.5,-1
2/11/11,40585,27.25,-1
2/14/11,40588,27.23,-1
2/15/11,40589,26.96,-1
2/16/11,40590,27.02,1
2/17/11,40591,27.21,1
2/18/11,40592,27.06,-1
2/22/11,40596,26.59,-1
2/23/11,40597,26.59,-1
2/24/11,40598,26.77,1
2/25/11,40599,26.55,-1
2/28/11,40602,26.58,1
3/1/11,40603,26.16,-1
3/2/11,40604,26.08,-1
3/3/11,40605,26.2,1
3/4/11,40606,25.95,-1
3/7/11,40609,25.72,-1
3/8/11,40610,25.91,1
3/9/11,40611,25.89,-1
3/10/11,40612,25.41,-1
3/11/11,40613,25.68,1
3/14/11,40616,25.69,1
3/15/11,40617,25.39,-1
3/16/11,40618,24.79,-1
3/17/11,40619,24.78,-1
3/18/11,40620,24.8,1
3/21/11,40623,25.33,1
3/22/11,40624,25.3,-1
3/23/11,40625,25.54,1
3/24/11,40626,25.81,1
3/25/11,40627,25.62,-1
3/28/11,40630,25.41,-1
3/29/11,40631,25.49,1
3/30/11,40632,25.61,1
3/31/11,40633,25.39,-1
4/1/11,40634,25.48,1
4/4/11,40637,25.55,1
4/5/11,40638,25.78,1
4/6/11,40639,26.15,1
4/7/11,40640,26.2,1
4/8/11,40641,26.07,-1
4/11/11,40644,25.98,-1
4/12/11,40645,25.64,-1
4/13/11,40646,25.63,-1
4/14/11,40647,25.42,-1
4/15/11,40648,25.37,-1
4/18/11,40651,25.08,-1
4/19/11,40652,25.15,1
4/20/11,40653,25.76,1
4/21/11,40654,25.52,-1
4/25/11,40658,25.61,1
4/26/11,40659,26.19,1
4/27/11,40660,26.38,1
4/28/11,40661,26.71,1
4/29/11,40662,25.92,-1
5/2/11,40665,25.66,-1
5/3/11,40666,25.81,1
5/4/11,40667,26.06,1
5/5/11,40668,25.79,-1
5/6/11,40669,25.87,1
5/9/11,40672,25.83,-1
5/10/11,40673,25.67,-1
5/11/11,40674,25.36,-1
5/12/11,40675,25.32,-1
5/13/11,40676,25.03,-1
5/16/11,40679,24.57,-1
5/17/11,40680,24.52,-1
5/18/11,40681,24.69,1
5/19/11,40682,24.71,1
5/20/11,40683,24.49,-1
5/23/11,40686,24.17,-1
5/24/11,40687,24.15,-1
5/25/11,40688,24.19,1
5/26/11,40689,24.67,1
5/27/11,40690,24.76,1
5/31/11,40694,25.01,1
6/1/11,40695,24.43,-1
6/2/11,40696,24.22,-1
6/3/11,40697,23.91,-1
6/6/11,40700,24.01,1
6/7/11,40701,24.06,1
6/8/11,40702,23.94,-1
6/9/11,40703,23.96,1
6/10/11,40704,23.7,-1
6/13/11,40707,24.04,1
6/14/11,40708,24.22,1
6/15/11,40709,23.74,-1
6/16/11,40710,24,1
6/17/11,40711,24.26,1
6/20/11,40714,24.47,1
6/21/11,40715,24.76,1
6/22/11,40716,24.65,-1
6/23/11,40717,24.63,-1
6/24/11,40718,24.3,-1
6/27/11,40721,25.2,1
6/28/11,40722,25.8,1
6/29/11,40723,25.62,-1
6/30/11,40724,26,1
7/1/11,40725,26.02,1
7/5/11,40729,26.03,1
7/6/11,40730,26.33,1
7/7/11,40731,26.77,1
7/8/11,40732,26.92,1
7/11/11,40735,26.63,-1
7/12/11,40736,26.54,-1
7/13/11,40737,26.63,1
7/14/11,40738,26.47,-1
7/15/11,40739,26.78,1
7/18/11,40742,26.59,-1
7/19/11,40743,27.54,1
7/20/11,40744,27.06,-1
7/21/11,40745,27.09,1
7/22/11,40746,27.53,1
7/25/11,40749,27.91,1
7/26/11,40750,28.08,1
7/27/11,40751,27.33,-1
7/28/11,40752,27.72,1
7/29/11,40753,27.4,-1
8/1/11,40756,27.27,-1
8/2/11,40757,26.8,-1
8/3/11,40758,26.92,1
8/4/11,40759,25.94,-1
8/5/11,40760,25.68,-1
8/8/11,40763,24.48,-1
8/9/11,40764,25.58,1
8/10/11,40765,24.2,-1
8/11/11,40766,25.19,1
8/12/11,40767,25.1,-1
8/15/11,40770,25.51,1
8/16/11,40771,25.35,-1
8/17/11,40772,25.25,-1
8/18/11,40773,24.67,-1
8/19/11,40774,24.05,-1
8/22/11,40777,23.98,-1
8/23/11,40778,24.72,1
8/24/11,40779,24.9,1
8/25/11,40780,24.57,-1
8/26/11,40781,25.25,1
8/29/11,40784,25.84,1
8/30/11,40785,26.23,1
8/31/11,40786,26.6,1
9/1/11,40787,26.21,-1
9/2/11,40788,25.8,-1
9/6/11,40792,25.51,-1
9/7/11,40793,26,1
9/8/11,40794,26.22,1
9/9/11,40795,25.74,-1
9/12/11,40798,25.89,1
9/13/11,40799,26.04,1
9/14/11,40800,26.5,1
9/15/11,40801,26.99,1
9/16/11,40802,27.12,1
9/19/11,40805,27.21,1
9/20/11,40806,26.98,-1
9/21/11,40807,25.99,-1
9/22/11,40808,25.06,-1
9/23/11,40809,25.06,-1
9/26/11,40812,25.44,1
9/27/11,40813,25.67,1
9/28/11,40814,25.57,-1
9/29/11,40815,25.45,-1
9/30/11,40816,24.89,-1
10/3/11,40819,24.53,-1
10/4/11,40820,25.34,1
10/5/11,40821,25.89,1
10/6/11,40822,26.34,1
10/7/11,40823,26.25,-1
10/10/11,40826,26.94,1
10/11/11,40827,27,1
10/12/11,40828,26.96,-1
10/13/11,40829,27.18,1
10/14/11,40830,27.27,1
10/17/11,40833,26.98,-1
10/18/11,40834,27.31,1
10/19/11,40835,27.13,-1
10/20/11,40836,27.04,-1
10/21/11,40837,27.16,1
10/24/11,40840,27.19,1
10/25/11,40841,26.81,-1
10/26/11,40842,26.59,-1
10/27/11,40843,27.25,1
10/28/11,40844,26.98,-1
10/31/11,40847,26.63,-1
11/1/11,40848,25.99,-1
11/2/11,40849,26.01,1
11/3/11,40850,26.53,1
11/4/11,40851,26.25,-1
11/7/11,40854,26.8,1
11/8/11,40855,27.16,1
11/9/11,40856,26.2,-1
11/10/11,40857,26.28,1
11/11/11,40858,26.91,1
11/14/11,40861,26.76,-1
11/15/11,40862,26.74,-1
11/16/11,40863,26.07,-1
11/17/11,40864,25.54,-1
11/18/11,40865,25.3,-1
11/21/11,40868,25,-1
11/22/11,40869,24.79,-1
11/23/11,40870,24.47,-1
11/25/11,40872,24.3,-1
11/28/11,40875,24.87,1
11/29/11,40876,24.84,-1
11/30/11,40877,25.58,1
12/1/11,40878,25.28,-1
12/2/11,40879,25.22,-1
12/5/11,40882,25.7,1
12/6/11,40883,25.66,-1
12/7/11,40884,25.6,-1
12/8/11,40885,25.4,-1
12/9/11,40886,25.7,1
12/12/11,40889,25.51,-1
12/13/11,40890,25.76,1
12/14/11,40891,25.59,-1
12/15/11,40892,25.56,-1
12/16/11,40893,26,1
12/19/11,40896,25.53,-1
12/20/11,40897,26.02,1
12/21/11,40898,25.76,-1
12/22/11,40899,25.81,1
12/23/11,40900,26.03,1
12/27/11,40904,26.04,1
12/28/11,40905,25.82,-1
12/29/11,40906,26.02,1
12/30/11,40907,25.96,-1
1/3/12,40911,26.77,1
1/4/12,40912,27.4,1
1/5/12,40913,27.68,1
1/6/12,40914,28.11,1
1/9/12,40917,27.74,-1
1/10/12,40918,27.84,1
1/11/12,40919,27.72,-1
1/12/12,40920,28,1
1/13/12,40921,28.25,1
1/17/12,40925,28.25,-1
1/18/12,40926,28.23,-1
1/19/12,40927,28.12,-1
1/20/12,40928,29.71,1
1/23/12,40931,29.73,1
1/24/12,40932,29.34,-1
1/25/12,40933,29.56,1
1/26/12,40934,29.5,-1
1/27/12,40935,29.23,-1
1/30/12,40938,29.61,1
1/31/12,40939,29.53,-1
2/1/12,40940,29.89,1
2/2/12,40941,29.95,1
2/3/12,40942,30.24,1
2/6/12,40945,30.2,-1
2/7/12,40946,30.35,1
2/8/12,40947,30.66,1
2/9/12,40948,30.77,1
2/10/12,40949,30.5,-1
2/13/12,40952,30.58,1
2/14/12,40953,30.25,-1
2/15/12,40954,30.05,-1
2/16/12,40955,31.29,1
2/17/12,40956,31.25,-1
2/21/12,40960,31.44,1
2/22/12,40961,31.27,-1
2/23/12,40962,31.37,1
2/24/12,40963,31.48,1
2/27/12,40966,31.35,-1
2/28/12,40967,31.87,1
2/29/12,40968,31.74,-1
3/1/12,40969,32.29,1
3/2/12,40970,32.08,-1
3/5/12,40973,31.8,-1
3/6/12,40974,31.55,-1
3/7/12,40975,31.84,1
3/8/12,40976,32.01,1
3/9/12,40977,31.99,-1
3/12/12,40980,32.04,1
3/13/12,40981,32.67,1
3/14/12,40982,32.77,1
3/15/12,40983,32.85,1
3/16/12,40984,32.6,-1
3/19/12,40987,32.2,-1
3/20/12,40988,31.99,-1
3/21/12,40989,31.91,-1
3/22/12,40990,32,1
3/23/12,40991,32.01,1
3/26/12,40994,32.59,1
3/27/12,40995,32.52,-1
3/28/12,40996,32.19,-1
3/29/12,40997,32.12,-1
3/30/12,40998,32.26,1
4/2/12,41001,32.29,1
4/3/12,41002,31.94,-1
4/4/12,41003,31.21,-1
4/5/12,41004,31.52,1
4/9/12,41008,31.1,-1
4/10/12,41009,30.47,-1
4/11/12,41010,30.34,-1
4/12/12,41011,30.98,1
4/13/12,41012,30.81,-1
4/16/12,41015,31.07,1
4/17/12,41016,31.44,1
4/18/12,41017,31.14,-1
4/19/12,41018,31.01,-1
4/20/12,41019,32.42,1
4/23/12,41022,32.12,-1
4/24/12,41023,31.92,-1
4/25/12,41024,32.2,1
4/26/12,41025,32.11,-1
4/27/12,41026,31.98,-1
4/30/12,41029,32.02,1
5/1/12,41030,32.01,-1
5/2/12,41031,31.8,-1
5/3/12,41032,31.76,-1
5/4/12,41033,30.98,-1
5/7/12,41036,30.65,-1
5/8/12,41037,30.5,-1
5/9/12,41038,30.76,1
5/10/12,41039,30.74,-1
5/11/12,41040,31.16,1
5/14/12,41043,30.68,-1
5/15/12,41044,30.21,-1
5/16/12,41045,29.9,-1
5/17/12,41046,29.72,-1
5/18/12,41047,29.27,-1
5/21/12,41050,29.75,1
5/22/12,41051,29.76,1
5/23/12,41052,29.11,-1
5/24/12,41053,29.07,-1
5/25/12,41054,29.06,-1
5/29/12,41058,29.56,1
5/30/12,41059,29.34,-1
5/31/12,41060,29.19,-1
6/1/12,41061,28.45,-1
6/4/12,41064,28.55,1
6/5/12,41065,28.5,-1
6/6/12,41066,29.35,1
6/7/12,41067,29.23,-1
6/8/12,41068,29.65,1
6/11/12,41071,28.89,-1
6/12/12,41072,29.29,1
6/13/12,41073,29.13,-1
6/14/12,41074,29.34,1
6/15/12,41075,30.02,1
6/18/12,41078,29.84,-1
6/19/12,41079,30.7,1
6/20/12,41080,30.93,1
6/21/12,41081,30.14,-1
6/22/12,41082,30.7,1
6/25/12,41085,29.86,-1
6/26/12,41086,30.02,1
6/27/12,41087,30.17,1
6/28/12,41088,29.91,-1
6/29/12,41089,30.59,1
7/2/12,41092,30.56,-1
7/3/12,41093,30.76,1
7/5/12,41095,30.7,-1
7/6/12,41096,30.18,-1
7/9/12,41099,30,-1
7/10/12,41100,29.74,-1
7/11/12,41101,29.3,-1
7/12/12,41102,28.63,-1
7/13/12,41103,29.39,1
7/16/12,41106,29.44,1
7/17/12,41107,29.66,1
7/18/12,41108,30.45,1
7/19/12,41109,30.66,1
7/20/12,41110,30.11,-1
7/23/12,41113,29.28,-1
7/24/12,41114,29.15,-1
7/25/12,41115,28.83,-1
7/26/12,41116,29.16,1
7/27/12,41117,29.75,1
7/30/12,41120,29.64,-1
7/31/12,41121,29.47,-1
8/1/12,41122,29.41,-1
8/2/12,41123,29.19,-1
8/3/12,41124,29.75,1
8/6/12,41127,29.95,1
8/7/12,41128,30.26,1
8/8/12,41129,30.33,1
8/9/12,41130,30.5,1
8/10/12,41131,30.42,-1
8/13/12,41134,30.39,-1
8/14/12,41135,30.13,-1
8/15/12,41136,30.2,1
8/16/12,41137,30.78,1
8/17/12,41138,30.9,1
8/20/12,41141,30.74,-1
8/21/12,41142,30.8,1
8/22/12,41143,30.54,-1
8/23/12,41144,30.25,-1
8/24/12,41145,30.56,1
8/27/12,41148,30.69,1
8/28/12,41149,30.63,-1
8/29/12,41150,30.65,1
8/30/12,41151,30.32,-1
8/31/12,41152,30.82,1
9/4/12,41156,30.39,-1
9/5/12,41157,30.39,-1
9/6/12,41158,31.34,1
9/7/12,41159,30.95,-1
9/10/12,41162,30.72,-1
9/11/12,41163,30.79,1
9/12/12,41164,30.78,-1
9/13/12,41165,30.93,1
9/14/12,41166,31.21,1
9/17/12,41169,31.21,-1
9/18/12,41170,31.18,-1
9/19/12,41171,31.05,-1
9/20/12,41172,31.45,1
9/21/12,41173,31.19,-1
9/24/12,41176,30.78,-1
9/25/12,41177,30.39,-1
9/26/12,41178,30.16,-1
9/27/12,41179,30.16,-1
9/28/12,41180,29.76,-1
10/1/12,41183,29.49,-1
10/2/12,41184,29.66,1
10/3/12,41185,29.86,1
10/4/12,41186,30.03,1
10/5/12,41187,29.85,-1
10/8/12,41190,29.78,-1
10/9/12,41191,29.28,-1
10/10/12,41192,28.98,-1
10/11/12,41193,28.95,-1
10/12/12,41194,29.2,1
10/15/12,41197,29.51,1
